OBJECTID,data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
54,8910494,404,KEN8333,8333,13 March 2022,2022,1,Strategic developments,Other,Civilians (Kenya),Refugees/IDPs (Kenya),7,,,0,70,Eastern Africa,Kenya,Baringo,Baringo North,Bartabwa,Bartabwa,0.8378,35.8099,1,NTV (Kenya); Citizen (Kenya),New media-National,"Displacement: On 13 March 2022, about 1,000 residents of Bartabwa (Baringo North, Baringo), were displaced into the bush, following attacks from suspected Pokot militia.",0,1647897722,KEN
55,9238471,404,KEN8691,8691,13 March 2022,2022,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Taxi Drivers (Kenya),7,37,Eastern Africa,Kenya,Nakuru,Subukia,Kabazi,Kabazi,-0.0833,36.1667,2,Daily Nation (Kenya),National,"On 13 March 2022, 5 unidentified men abducted a boda boda taxi operator in Dungiri village near Kabazi (Subukia, Nakuru). He is yet to be found.",0,1652725047,KEN
56,9499892,404,KEN8326,8326,13 March 2022,2022,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Wajir,Wajir East,Khorof,Khorof Harar,2.202,40.754,2,Al Furqaan,Regional,"On 13 March 2022, overnight, Al Shabaab militants attacked a base of security forces (assumed police) in Weel Caday village near Khorof Harar town (Khorof, Wajir). Casualties unknown.",0,1664234557,KEN
57,8910768,404,KEN8315,8315,12 March 2022,2022,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),Labour Group (Kenya),7,57,Eastern Africa,Kenya,Machakos,Athi River,Syokimau-Mulolongo,Mlolongo,-1.3964,36.9403,1,Star (Kenya),National,"On 12 March 2022, members of the public beat up a 28 year old casual labourer in Mlolongo (Athi River, Machakos), for alleged theft at an apartment. The victim was rescued by police and taken to hospital. [size=no report]",0,1647897722,KEN
58,8910770,404,KEN8321,8321,12 March 2022,2022,1,Strategic developments,Looting/property destruction,Unidentified Communal Militia (Kenya),,4,Civilians (Kenya),Farmers (Kenya),7,47,Eastern Africa,Kenya,Homa Bay,Homa Bay Town,Homa Bay Central,Homa Bay,-0.5273,34.4571,2,Star (Kenya),National,"Property destruction: On 12 March 2022, an unidentified militia raided several homes of livestock farmers, in Kanyabala village near Homa Bay (Homa Bay Central, Homa Bay), killing five cows and inflicting injuries to more than 10 by stabbing them. It is unclear whether this was an act of vigilante justice.",0,1647897723,KEN
59,8910487,404,KEN8311,8311,11 March 2022,2022,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),Labour Group (Kenya); Civilians (China),7,27,Eastern Africa,Kenya,Lamu,Lamu West,Hindi,Bodhei,-1.8563,40.7166,1,Daily Nation (Kenya); Citizen (Kenya),National,"On 11 March 2022, suspected al-Shabaab militants attacked the site of a Chinese Construction Company in Bodhei (Lamu West, Lamu county). The militants set a blaze a construction vehicle (tipper) and several motorcycles belonging to casual labourers. Al Shabaab claimed killing 4 people.",4,1647897722,KEN
60,8910772,404,KEN8316,8316,11 March 2022,2022,1,Battles,Armed clash,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Police Forces of Kenya (2013-),,1,14,Eastern Africa,Kenya,Baringo,Mogotio,Kisanana,Mochongoi,0.0167,36.1,2,Star (Kenya),National,"On 11 March 2022, suspected Pokot militia ambushed police officers on patrol at Kapkechir Ridge in Mochongoi (Mogotio, Baringo) leading to an armed clash. One officer was shot dead, while 3 others sustained injuries. The militants took away a G3 rifle, 60 bullets, body armor, and a ballistic helmet from the slain officer.",1,1647897723,KEN
61,9471160,404,KEN8345,8345,11 March 2022,2022,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,,,0,50,Eastern Africa,Kenya,Kisumu,Seme,Central Seme,Kombewa,-0.1064,34.5205,2,Star (Kenya),National,"On 11 March 2022, youth stormed the homestead of man, and set a blaze 4 houses, cut down trees, bananas and pawpaw's in Karek village in the Seme constituency, near Kombewa (Central Seme, Kisumu), for allegedly killing a woman. Police arrested one person and helped restore calm. [size=no report]",0,1663032952,KEN
62,8900637,404,KEN8305,8305,10 March 2022,2022,1,Protests,Peaceful protest,Protesters (Kenya),Students (Kenya),6,,,0,60,Eastern Africa,Kenya,Nakuru,Nakuru North,Kabatini,Nakuru,-0.2441,36.142,1,NTV (Kenya),New media,"On 10 March 2022, university students staged a protest in Nakuru town (Nakuru North, Nakuru county), over the alleged closure of industries, that has led to the increased unemployment rate of fresh graduates. No further information. [size=no report]",0,1647287810,KEN
63,8910489,404,KEN8318,8318,10 March 2022,2022,1,Protests,Protest with intervention,Protesters (Kenya),Taxi Drivers (Kenya),6,Police Forces of Kenya (2013-),,1,16,Eastern Africa,Kenya,Kirinyaga,Kirinyaga Central,Kerugoya,Kerugoya,-0.4989,37.2803,1,TUKO; Citizen (Kenya),National,"On 10 March 2022, boda boda taxi operators protested by storming into Kerugoya police station in Kerugoya (Kirinyaga Central, Kirinyaga), in solidarity with their colleagues who had been arrested, following the nationwide crackdown on the operators. Police intervened by firing tear gas to disperse them. [size=no report]",0,1647897722,KEN
64,8918493,404,KEN8381,8381,10 March 2022,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),UDA: United Democratic Alliance,7,37,Eastern Africa,Kenya,Tana River,Bura,Madogo,Mbalambala,-0.0961,39.0426,1,Star (Kenya); Capital FM,National,"On 10 March 2022, unidentified militia attacked citizens at a public rally organized by a United Democratic Alliance (UDA) governorship aspirant in Mbalambala (Bura, Tana River). Dozens were injured during the incident.",0,1648497327,KEN
65,8900451,404,KEN8306,8306,09 March 2022,2022,1,Battles,Armed clash,Military Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Lamu,Lamu East,Basuba,Milimani,-1.7758,40.8375,1,Star (Kenya); Citizen (Kenya),National,"On 9 March 2022, Kenya military forces ambushed the cell of suspected Al Shabaab militants at Milimani (Lamu East, Lamu county). One militant was killed, several others escaped with multiple injuries. One AK47 rifle and three magazines recovered from scene.",1,1647287810,KEN
66,8900579,404,KEN8309,8309,09 March 2022,2022,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),Pastoralists (Kenya),7,47,Eastern Africa,Kenya,Baringo,Baringo North,Saimo,Ngaratuko,0.7299,35.9763,1,Kenya Standard,National,"On 9 March 2022, more than 10 suspected Pokot pastoralist militia attacked Ngaratuko village (Baringo North, Baringo), and made away with unknown number of livestock beloging to 3 families. There were no fatalities.",0,1647287810,KEN
67,8910596,404,KEN8332,8332,09 March 2022,2022,1,Protests,Peaceful protest,Protesters (Kenya),Health Workers (Kenya),6,,,0,60,Eastern Africa,Kenya,Taita Taveta,Voi,Mbololo,Voi,-3.3961,38.5561,1,Capital FM,National,"On 9 March 2022, several health workers staged a peaceful protest against the neglect of their welfare by the health department, by marching to the County Public Service Board (CPSB) offices in Voi (Voi, Taita Taveta county), where they submitted their petition. [size=several]",0,1647897722,KEN
68,8910610,404,KEN8334,8334,09 March 2022,2022,1,Riots,Mob violence,Rioters (Kenya),,5,Civilians (Kenya),Women (Kenya),7,57,Eastern Africa,Kenya,West Pokot,Pokot Central,Wei Wei,Sigor,1.4845,35.4717,2,Daily Nation (Kenya),National,"On 9 March 2022, 10 men assaulted a 12-year-old girl in Lami Nyeusi village or in Sigor (Pokot Central, West Pokot) for allegedly refusing to be married off to an old man. The girl was later rescued by the Kapenguria children protection unit. [size=10] [women targeted: girls]",0,1647897722,KEN
69,8910652,404,KEN8317,8317,09 March 2022,2022,2,Protests,Peaceful protest,Protesters (Kenya),Farmers (Kenya),6,,,0,60,Eastern Africa,Kenya,Homa Bay,Suba,Kaksingiri West,Rangwe,-0.5667,34.1667,1,Kenya Standard,National,"Around 9 March 2022 (as reported), local residents (farmers) staged a protest against the construction of a culvert in river Maugo, on Otolo -Ang'iro road in Kochia East, within Rangwe (Suba, Homa Bay). The protestors demanded that the government remove the culverts and instead constructs a bridge on the river. [size=no report]",0,1647897722,KEN
70,9105915,404,KEN8322,8322,09 March 2022,2022,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),Pastoralists (Kenya); Marakwet Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Elgeyo Marakwet,Marakwet West,Arror,Kombases,1.0916,35.6289,1,Daily Nation (Kenya),National,"On 9 March 2022, suspected Pokot pastoral militia attacked Kombases village (Marakwet West, Elgeyo Marakwet). The militia injured one man from the Marakwet pastoral ethnic group, before making away with an unknown number of livestock.",0,1650311549,KEN
71,9469681,404,KEN8320,8320,09 March 2022,2022,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,,,0,50,Eastern Africa,Kenya,Elgeyo Marakwet,Marakwet East,Endo,Embobut,1.2167,35.6333,2,Daily Nation (Kenya),National,"On 9 March 2022, suspected vigilante group raided the home of a person and those of his relatives in the area of Marichor, Embobut (Marakwet East, Elgeyo Marakwet ), setting ablaze all their properties. The motive of the attack was to revenge, after the person hit a grade three pupil along the Chesoi-Sambalat road with his vehicle. [size=no report]",0,1663032948,KEN
72,8910769,404,KEN8344,8344,08 March 2022,2022,1,Strategic developments,Looting/property destruction,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Farmers (Kenya); Women (Kenya),7,37,Eastern Africa,Kenya,Kakamega,Lugari,Lugari,Lugari,0.6475,34.8775,2,Star (Kenya),National,"Property destruction: On 8 March 2022, unidentified armed group set alight a kitchen and a livestock shed of a woman who is also a dairy farmer in Kisamu village in the Lugari district (location coded to Lugari, Lugari, Kakamega). Two cows were burnt to death, while three others suffered serious burns. No further details.",0,1647897722,KEN
73,9471161,404,KEN8303,8303,08 March 2022,2022,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,,,0,50,Eastern Africa,Kenya,Kakamega,Lugari,Lugari,Lugari,0.6475,34.8775,1,Star (Kenya),National,"On 8 March 2022, local residents set a blaze the home of a 34-year-old man in Lugari (Lugari, Kakamega county), for allegedly killing his 85-year-old uncle, over witchcraft claims. [size=no report]",0,1663032952,KEN
74,8900689,404,KEN8295,8295,07 March 2022,2022,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Baringo,Mogotio,Kisanana,Mochongoi,0.0167,36.1,1,Star (Kenya),National,"On 7 March 2022, suspected pokot militia attacked the Kapkosum area of Mochongoi (Baringo). Casualties unknown.",0,1647287810,KEN
75,9154568,404,KEN8299,8299,07 March 2022,2022,1,Riots,Mob violence,Rioters (Kenya),Jubilee Party,5,Rioters (Kenya),Jubilee Party,5,55,Eastern Africa,Kenya,Nakuru,Nakuru North,Kabatini,Nakuru,-0.2441,36.142,1,Star (Kenya),National,"On 7 March 2022, some aspirants of the jubilee party clashed against one another in Nakuru (Nakuru North, Nakuru county), allegedly after they disagreed on the removal of one of the party official. No injuries sustained. [size=no report]",0,1650929911,KEN
76,8900547,404,KEN8310,8310,06 March 2022,2022,1,Battles,Armed clash,Unidentified Armed Group (Kenya),,3,Police Forces of Kenya (2013-),,1,13,Eastern Africa,Kenya,Marsabit,Saku,Sagante,Gof Choba,2.4114,38.0297,2,Daily Nation (Kenya),National,"On 6 March 2022, unidentified gunmen attacked a Nairobi-bound bus, at Gof Choba area (Saku, Marsabit county), along the Moyale-Isiolo highway. One person was killed, and 4 others sustained injuries during the incident",1,1647287810,KEN
77,8900581,404,KEN8301,8301,06 March 2022,2022,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Migori,Suna West,Waseweta Ii,Bondo Nyironge,-1.1,34.4,2,Kenya Standard,National,"On 6 March 2022, local residents arrested a 32-year-old man, and handed him over to the police, before setting his houses ablaze in the Nyamaraga area, in or near Bondo Nyironge (Migori), for allegedly killing and burying his friend in a shallow pit latrine. [size=no report]",0,1647287810,KEN
78,8900447,404,KEN8284,8284,05 March 2022,2022,1,Riots,Mob violence,Rioters (Kenya),Azimio La Umoja Coalition,5,Civilians (Kenya),Kenya Kwanza Alliance; Police Forces of Kenya (2013-),7,57,Eastern Africa,Kenya,Bungoma,Mt Elgon,Elgon,Kapsokwony,0.8522,34.7019,2,Kenya Standard; Citizen (Kenya),National,"On 5 March 2022, supporters of Azimio la Umoja coalition and Kenya Kwanza Alliance clashed during the burial of former Mt Elgon member of parliament in Kimobo village, Kapsokwony (Mt Elgon, Bungoma county), after a Kenya Kwanza Alliance senator, made direct utterances on Bungoma governor Wycliffe Wangamati. Calm was however restored by police with no injuries sustained. [size=no report]",0,1647287809,KEN
79,8910485,404,KEN8283,8283,05 March 2022,2022,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Baringo,Mogotio,Kisanana,Mochongoi,0.0167,36.1,2,Star (Kenya); Daily Nation (Kenya),National,"On 5 March 2022, suspected Pokot militia attacked Duka Moja village, near Mochongoi (Kisanana, Baringo). One person was killed while two others sustained gunshot injuries during the incident.",1,1647897722,KEN
80,9105726,404,KEN8292,8292,05 March 2022,2022,1,Protests,Peaceful protest,Protesters (Kenya),Pastoralists (Kenya),6,,,0,60,Eastern Africa,Kenya,Baringo,Mogotio,Kisanana,Mochongoi,0.0167,36.1,1,Twitter; Kenya Standard,New media-National,"On 5 March 2022, local pastoralists staged a peaceful protest in Mochongoi (Mogotio, Baringo county), decrying the increased rate of insecurity in the area. No further information. [size=no report]",0,1650311548,KEN
81,8893329,404,KEN8276,8276,04 March 2022,2022,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),Pastoralists (Kenya),7,47,Eastern Africa,Kenya,Baringo,Marigat,Mochongoi,Kasiela,0.4279,36.2146,1,Opera News (Kenya),National,"On 4 March 2022, suspected Pokot ethnic militia shot and killed 4 civilian pastoralist and stole unknown number of livestock in Kasiela (Marigat, Baringo county). No further information.",4,1646691988,KEN
82,8910611,404,KEN8307,8307,04 March 2022,2022,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),Labour Group (Kenya),7,47,Eastern Africa,Kenya,Baringo,Mogotio,Kisanana,Mochongoi,0.0167,36.1,2,Daily Nation (Kenya),National,"On 4 March 2022, suspected Pokot pastoral militia ambushed and killed a milk vendor and his pillion passenger (both riding a vehicle), at Duka Moja village, near Mochongoi (Mogotio, Baringo). The motive of the attack is unknown.",2,1647897722,KEN
83,8910613,404,KEN8323,8323,04 March 2022,2022,1,Strategic developments,Looting/property destruction,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),Pastoralists (Kenya); Marakwet Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Elgeyo Marakwet,Marakwet East,Endo,Chesongoch,1.1333,35.6333,1,Daily Nation (Kenya),National,"Property destruction: On 4 March 2022, suspected Pokot militia vandalized equipment and raided animals in the Chesongoch livestock breeding centre in Chesongoch (Marakwet East, Elgeyo Marakwet). 68 pedigree gala goats were raided, though some were recovered later.",0,1647897722,KEN
84,8893105,404,KEN8270,8270,03 March 2022,2022,2,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya); Health Workers (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Kakamega,Khwisero,Kisa North,Khwisero,0.1672,34.5996,1,Kenyans.co; Kenya Standard,National,"Around 3 March 2022 (as reported), local residents together with health workers beat up a man for masquerading as a surgeon at a private hospital in Khwisero (Khwisero, Kakamega county), before he was rescued by the police. [size=no report]",0,1646691987,KEN
